system,interaction,x_bin,y_bin,contact_probability_mean,contact_probability_sd,contact_probability_n
M10O90-S2,MED1-OCT4,26,7,6.481481481481482e-05,1.6037507477489602e-05,3
M10O90-S2,MED1-OCT4,26,8,4.6296296296296294e-05,2.8912027770362958e-05,3
M10O90-S2,MED1-OCT4,26,9,1.8518518518518518e-05,8.018753738744804e-06,3
M10O90-S2,MED1-OCT4,26,10,7.407407407407407e-05,8.018753738744801e-06,3
M10O90-S2,MED1-OCT4,26,11,8.333333333333333e-05,3.6746545987008206e-05,3
M10O90-S2,MED1-OCT4,26,12,7.87037037037037e-05,2.891202777036296e-05,3
M10O90-S2,MED1-OCT4,26,13,4.6296296296296294e-05,3.495293720032755e-05,3
M10O90-S2,MED1-OCT4,26,14,5.092592592592592e-05,2.891202777036295e-05,3
M10O90-S2,MED1-OCT4,26,15,6.944444444444444e-05,3.67465459870082e-05,3
M10O90-S2,MED1-OCT4,26,16,8.796296296296297e-05,3.495293720032755e-05,3
M10O90-S2,MED1-OCT4,26,17,0.00012037037037037036,2.1215628217388154e-05,3
M10O90-S2,MED1-OCT4,27,0,0.00018981481481481483,5.7824055540725916e-05,3
M10O90-S2,MED1-OCT4,27,1,0.00018518518518518518,8.48625128695526e-05,3
M10O90-S2,MED1-OCT4,27,2,0.00019444444444444443,2.7777777777777793e-05,3
M10O90-S2,MED1-OCT4,27,3,0.00018518518518518518,6.262846878920687e-05,3
M10O90-S2,MED1-OCT4,27,4,0.00018055555555555555,9.722222222222224e-05,3
M10O90-S2,MED1-OCT4,27,5,0.00015277777777777777,6.944444444444446e-05,3
M10O90-S2,MED1-OCT4,27,6,0.00014814814814814815,5.613127617121363e-05,3
M10O90-S2,MED1-OCT4,27,7,0.0001388888888888889,3.6746545987008206e-05,3
M10O90-S2,MED1-OCT4,27,8,0.00018518518518518518,3.495293720032756e-05,3
M10O90-S2,MED1-OCT4,27,9,0.00014351851851851852,6.262846878920687e-05,3
M10O90-S2,MED1-OCT4,27,10,0.00018518518518518518,4.877617478172564e-05,3
M10O90-S2,MED1-OCT4,27,11,0.00021296296296296298,2.891202777036296e-05,3
M10O90-S2,MED1-OCT4,27,12,0.0001574074074074074,1.6037507477489602e-05,3
M10O90-S2,MED1-OCT4,27,13,0.00016203703703703703,6.851226197661455e-05,3
M10O90-S2,MED1-OCT4,27,14,0.00010185185185185185,4.2431256434776294e-05,3
M10O90-S2,MED1-OCT4,27,15,0.00013425925925925926,4.2431256434776294e-05,3
M10O90-S2,MED1-OCT4,27,16,0.0001388888888888889,3.67465459870082e-05,3
M10O90-S2,MED1-OCT4,27,17,0.00010648148148148149,4.24312564347763e-05,3
M10O90-S2,MED1-OCT4,28,0,0.00019444444444444443,2.4056261216234415e-05,3
M10O90-S2,MED1-OCT4,28,1,0.0001574074074074074,2.1215628217388147e-05,3
M10O90-S2,MED1-OCT4,28,2,0.00020833333333333335,6.054026310473157e-05,3
M10O90-S2,MED1-OCT4,28,3,0.0001527777777777778,6.364688465216445e-05,3
M10O90-S2,MED1-OCT4,28,4,0.00018981481481481483,5.6131276171213606e-05,3
M10O90-S2,MED1-OCT4,28,5,0.00010648148148148149,3.2075014954979204e-05,3
M10O90-S2,MED1-OCT4,28,6,0.00010648148148148149,3.495293720032755e-05,3
M10O90-S2,MED1-OCT4,28,7,8.796296296296297e-05,2.891202777036295e-05,3
M10O90-S2,MED1-OCT4,28,8,0.00010648148148148149,3.2075014954979204e-05,3
M10O90-S2,MED1-OCT4,28,9,7.407407407407407e-05,5.2582484683335864e-05,3
M10O90-S2,MED1-OCT4,28,10,0.00013425925925925926,5.78240555407259e-05,3
M10O90-S2,MED1-OCT4,28,11,0.00014351851851851852,8.018753738744804e-06,3
M10O90-S2,MED1-OCT4,28,12,0.00010648148148148149,8.018753738744815e-06,3
M10O90-S2,MED1-OCT4,28,13,7.87037037037037e-05,2.1215628217388144e-05,3
M10O90-S2,MED1-OCT4,28,14,0.00011574074074074073,5.258248468333587e-05,3
M10O90-S2,MED1-OCT4,28,15,0.0001111111111111111,3.6746545987008206e-05,3
M10O90-S2,MED1-OCT4,28,16,0.0001111111111111111,6.054026310473157e-05,3
M10O90-S2,MED1-OCT4,28,17,9.259259259259259e-05,4.2431256434776294e-05,3
M10O90-S2,MED1-OCT4,29,0,0.0001574074074074074,2.1215628217388144e-05,3
M10O90-S2,MED1-OCT4,29,1,0.00019444444444444443,0.00011866671868496571,3
M10O90-S2,MED1-OCT4,29,2,0.00017129629629629632,9.453971229936173e-05,3
M10O90-S2,MED1-OCT4,29,3,0.000125,8.673608331108887e-05,3
M10O90-S2,MED1-OCT4,29,4,0.00014351851851851852,2.8912027770362955e-05,3
M10O90-S2,MED1-OCT4,29,5,0.00014814814814814815,4.0093768693724e-05,3
M10O90-S2,MED1-OCT4,29,6,0.00014814814814814815,3.2075014954979204e-05,3
M10O90-S2,MED1-OCT4,29,7,8.796296296296296e-05,4.2431256434776294e-05,3
M10O90-S2,MED1-OCT4,29,8,9.259259259259259e-05,2.8912027770362955e-05,3
M10O90-S2,MED1-OCT4,29,9,6.018518518518518e-05,1.6037507477489602e-05,3
M10O90-S2,MED1-OCT4,29,10,0.0001111111111111111,1.3888888888888895e-05,3
M10O90-S2,MED1-OCT4,29,11,0.00012962962962962963,5.258248468333587e-05,3
M10O90-S2,MED1-OCT4,29,12,0.00014351851851851852,4.877617478172564e-05,3
M10O90-S2,MED1-OCT4,29,13,0.0001111111111111111,2.4056261216234415e-05,3
M10O90-S2,MED1-OCT4,29,14,0.00012962962962962963,8.018753738744798e-06,3
M10O90-S2,MED1-OCT4,29,15,0.00011574074074074075,4.464653130089331e-05,3
M10O90-S2,MED1-OCT4,29,16,8.796296296296297e-05,4.464653130089331e-05,3
M10O90-S2,MED1-OCT4,29,17,0.00011574074074074073,5.613127617121361e-05,3
M10O90-S2,MED1-OCT4,30,0,0.0003379629629629629,3.2075014954979204e-05,3
M10O90-S2,MED1-OCT4,30,1,0.0003518518518518519,5.782405554072592e-05,3
M10O90-S2,MED1-OCT4,30,2,0.0003981481481481482,4.877617478172567e-05,3
M10O90-S2,MED1-OCT4,30,3,0.000462962962962963,6.262846878920683e-05,3
M10O90-S2,MED1-OCT4,30,4,0.0003425925925925925,3.2075014954979204e-05,3
M10O90-S2,MED1-OCT4,30,5,0.0003518518518518519,3.49529372003275e-05,3
M10O90-S2,MED1-OCT4,30,6,0.0005046296296296296,8.486251286955257e-05,3
M10O90-S2,MED1-OCT4,30,7,0.0006759259259259258,0.00015361722243552832,3
M10O90-S2,MED1-OCT4,30,8,0.0007777777777777777,3.674654598700821e-05,3
M10O90-S2,MED1-OCT4,30,9,0.0007500000000000001,9.622504486493765e-05,3
M10O90-S2,MED1-OCT4,30,10,0.0007037037037037038,0.00011140008718070344,3
M10O90-S2,MED1-OCT4,30,11,0.0010416666666666667,0.0001272937693043289,3
M10O90-S2,MED1-OCT4,30,12,0.0006203703703703704,6.851226197661455e-05,3
M10O90-S2,MED1-OCT4,30,13,0.0005740740740740741,7.897556532051842e-05,3
M10O90-S2,MED1-OCT4,30,14,0.0004398148148148148,5.258248468333587e-05,3
M10O90-S2,MED1-OCT4,30,15,0.0002685185185185185,2.8912027770362955e-05,3
M10O90-S2,MED1-OCT4,30,16,0.00022222222222222226,1.3888888888888893e-05,3
M10O90-S2,MED1-OCT4,30,17,0.00021296296296296298,5.2582484683335864e-05,3
M10O90-S2,MED1-OCT4,31,0,0.0002222222222222222,2.4056261216234422e-05,3
M10O90-S2,MED1-OCT4,31,1,0.00022685185185185186,2.891202777036295e-05,3
M10O90-S2,MED1-OCT4,31,2,0.0005601851851851852,8.929306260178662e-05,3
M10O90-S2,MED1-OCT4,31,3,0.0011296296296296297,4.464653130089331e-05,3
M10O90-S2,MED1-OCT4,31,4,0.0005787037037037037,3.207501495497917e-05,3
M10O90-S2,MED1-OCT4,31,5,0.0003379629629629629,4.877617478172562e-05,3
M10O90-S2,MED1-OCT4,31,6,0.0005231481481481481,0.00014720475088504304,3
M10O90-S2,MED1-OCT4,31,7,0.002013888888888889,0.000145004257068202,3
M10O90-S2,MED1-OCT4,31,8,0.002731481481481482,8.37182468519681e-05,3
M10O90-S2,MED1-OCT4,31,9,0.0021527777777777778,0.00012108052620946305,3
M10O90-S2,MED1-OCT4,31,10,0.0019305555555555558,0.0001409568272929475,3
M10O90-S2,MED1-OCT4,31,11,0.0031296296296296298,2.8912027770363083e-05,3
M10O90-S2,MED1-OCT4,31,12,0.0023101851851851855,4.0093768693724054e-05,3
M10O90-S2,MED1-OCT4,31,13,0.0028842592592592596,4.009376869372421e-05,3
M10O90-S2,MED1-OCT4,31,14,0.002361111111111111,8.448281292080853e-05,3
M10O90-S2,MED1-OCT4,31,15,0.00042592592592592595,3.4952937200327544e-05,3
M10O90-S2,MED1-OCT4,31,16,0.0002685185185185185,2.1215628217388164e-05,3
M10O90-S2,MED1-OCT4,31,17,0.00018981481481481483,6.851226197661455e-05,3
M10O90-S2,OCT4-DNA,0,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,0,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,1,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,2,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,3,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,4,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,5,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,6,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,7,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,8,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,9,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,10,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,11,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,12,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,13,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,4,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,5,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,6,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,7,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,8,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,9,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,10,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,11,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,12,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,13,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,14,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,15,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,16,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,17,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,18,0.0,0.0,3
M10O90-S2,OCT4-DNA,14,19,0.0,0.0,3
M10O90-S2,OCT4-DNA,15,0,0.0,0.0,3
M10O90-S2,OCT4-DNA,15,1,0.0,0.0,3
M10O90-S2,OCT4-DNA,15,2,0.0,0.0,3
M10O90-S2,OCT4-DNA,15,3,0.0,0.0,3
M10O90-S2,OCT4-DNA,15,4,0.0,0.0,3
